DEALER_ID,Dealer_Name,Dealer_Brand,Dealer_Address,Dealer_Pincode,Dealer_City,Dealer_State,Dealer_Category_Level_3,FOS_Code,FOS_Name
60062178,Prapti Cycle Storenapm,Prapti Cycle Storenapm,Survey Number 976A1 Shop No 201 Mhaske Plaza Dhere Bangala Taluka Haveli Manjari Pune Pune Maharashtra  Pune Maharashtra,412307.0,Pune,Maharashtra,Cycles,90041413,Vijay Kumar
832592,Aditya Birla Fashion And Retail Limited,Pantaloons,Pantaloons One Place F C Road Ugf 4 Ugf 4 Commercial Plot Bearing City Survey No 1197  Pune Maharashtra,411005.0,Pune,Maharashtra,LFR,No Mapping,No Mapping
288933,Laxman Sales And Service,Venus,Shop No 7 D 2 Citadel Society Bt Kawade Road Ghorpadi Pune 01 Citadel Society  Pune Maharashtra,411001.0,Pune,Maharashtra,Small Appliances,90041413,Vijay Kumar
708096,V Mart Retail Limited,Unlimited,Unlimited Mohite Paradise G Survey No 16 3 16 4 Anand Nagar Hingne Khurd Near Mcdonalds Sinhgad Road  Pune Maharashtra,411051.0,Pune,Maharashtra,Apparels,90041722,Shubham Uttamrao Sunewad
591910,Signature Sign Of Fashion,Signature Sign Of Fashion,1549 Shop No7 Near Maharashtra Mandal Sadashiv Peth 1549 Shop No7 Near Maharashtra Mandal Sadashiv Peth  Pune Maharashtra,411030.0,Pune,Maharashtra,Apparels,90049256,Sarang Awate
784756,Roaring Fitness,Roaring Fitness,M S 212 Water Front Kalyani Nagar Yerwada Pune Pune  Pune Maharashtra,411006.0,Pune,Maharashtra,Gyms And Spas,90049256,Sarang Awate
734487,Hashtrix Enterprises,Hashtrix Enterprises,Sourab Associate Survey No 48 Near Sinhgad Hospital Narhe Pune Pune  Pune Maharashtra,411041.0,Pune,Maharashtra,Small Appliances,90041722,Shubham Uttamrao Sunewad
60077972,Jai Hind Enterprises,Jai Hind Enterprises,Opel Square 646 Nana Peth Shop No 4 Nana Peth Opel Square  Pune Maharashtra,411011.0,Pune,Maharashtra,Vehicle Care / Servicing,90049256,Sarang Awate
264958,Aditya Birla Fashion & Retail Limited  ,Pantaloons,Pantaloons F 23 Seasons Mall Mundhwa Road South Magarpatta City Hadapsar Pune Maharashtra 411013 Pune  Pune Maharashtra,411013.0,Pune,Maharashtra,LFR,90041413,Vijay Kumar
833562,Kalpraj Tyres,Kalpraj Tyres,Sno 182 Pune Satara Road Near Shankar Maharaj Math Dhanakwadi Pune  Pune Maharashtra,411043.0,Pune,Maharashtra,Tyres,90041722,Shubham Uttamrao Sunewad
648609,Shubham Tyres ,Shubham Tyres,Gr Fl S No 77 2 Shop 6 7 8 Ishan Poud Road Kothrud Pune  Pune Maharashtra,411038.0,Pune,Maharashtra,Tyres,90041722,Shubham Uttamrao Sunewad
449487,Mohan Batteries And Electricals,Mohan Batteries And Electricals,Shop No 10 S No 77 Pl 36 Balaji Chnabers Wanawadi Near Wanawadi Chaupati  Pune Maharashtra,411040.0,Pune,Maharashtra,Power Backup,90049256,Sarang Awate
464833,Nirvan Fashions,Ucb-F,Shop No 2 Near Arora Tower Mg Road Mg Road  Pune Maharashtra,411001.0,Pune,Maharashtra,Apparels,90049256,Sarang Awate
246335,Vijaya Cycle And Motor Co ,Vijaya Cycle And Motor Co,594 Opp Lal Mahal Budhwar Peth Pune 411002  Pune Maharashtra,411002.0,Pune,Maharashtra,Cycles,90049256,Sarang Awate
592062,Tyre Master,Tyre Master,Shed No 2 S No 33 2 1 Vadgaon Khurd Taluka Haveli Pune Shed No 2 S No 33 2 1 Vadgaon Khurd Taluka Haveli Pune  Pune Maharashtra,411041.0,Pune,Maharashtra,Tyres,90041722,Shubham Uttamrao Sunewad
442784,Probiker Helmet And Accessories,Probiker Helmet And Accessories,Aurora Towers Shop No 7 Akbar Radiant Plaza M G Road Behind Camp Pune Maharashtra 411001 M G Road  Pune Maharashtra,411001.0,Pune,Maharashtra,Furnishing,90049256,Sarang Awate
804228,Reliance Retail Limited,Fashion Factory,Reliance Retails Ltd Fashion Factory Opposite Rto Pune Sangam Bridge Bharat Petrolium Pump Pune Maharashtra 411001  Pune Maharashtra,411001.0,Pune,Maharashtra,LFR,90049256,Sarang Awate
60112634,J S Motors,J S Motors,A/PUruliKanchanChoudhariWasti NearByeTuljaDevlopersPuneSolapurRoad  PUNE MAHARASHTRA,412202.0,Pune,Maharashtra,E-Bike,90041413,Vijay Kumar
289275,Indus Health Plus Pvt Ltd ,Indus Health Plus Pvt Ltd,Indus House Pride Port Model Colony Pune411016  Pune Maharashtra,411016.0,Pune,Maharashtra,Diagnostics,90041413,Vijay Kumar
507381,Riya Enterprises,Riya Enterprises,Sr No 20 2 Aditi Heights K P Nagar Balaji Nagar Dhankawadi Pune 411043 Sr No 20 2 Aditi Heights K P Nagar Balaji Nagar Dhankawadi Pune 411043  Pune Maharashtra,411043.0,Pune,Maharashtra,Power Backup,90041722,Shubham Uttamrao Sunewad
259990,Bata India Pvt Ltd ,Bata,Westend Mall Westendmallunitno12Onhgf Dproadaundhpune411007Maharashtra  Pune Maharashtra,411007.0,Pune,Maharashtra,Footwear,No Mapping,No Mapping
864487,Laxmi Watch Company ,Laxmi Watch Company,Budhwar Peth Near Kasturi Chowk Pune Maharashtra 411002 Pune  Pune Maharashtra,411001.0,Pune,Maharashtra,Watches,90049256,Sarang Awate
60066162,Balaji Battery,Balaji Battery,Shop No 4 Riddhi Siddhi Plaza Opp Petrol Pume  Pune Maharashtra,411027.0,Pune,Maharashtra,Power Backup,No Mapping,No Mapping
961166,Shakti Machinery,Shakti Machinery,Ganesh Complex Shop No 2 313 Nana Peth Laxmi Road Pune Pune  Pune Maharashtra,411002.0,Pune,Maharashtra,Small Appliances,90049256,Sarang Awate
290466,Indus Health Plus Pvt Ltd ,Indus Health Plus Pvt Ltd,Indus House Pride Port Model Colony Pune 411016  Pune Maharashtra,411016.0,Pune,Maharashtra,Diagnostics,90043471,Tejas Anil Kumbhar
60049211,Shree Dhareshwar Batteries,Shree Dhareshwar Batteries,Shop No Raikar Nager  Pune Maharashtra,411041.0,Pune,Maharashtra,Power Backup,90041722,Shubham Uttamrao Sunewad
60108161,Delux Infotech,Delux Infotech,ShopNo5SrNo18/3/1VitthalHeights OppSantoshHallLaneNo4  PUNE MAHARASHTRA,411051.0,Pune,Maharashtra,Others,90041722,Shubham Uttamrao Sunewad
455103,L B Cycles,L B Cycles,148 Kasba Peth Opp Shaniwar Wada Shivaji Road Opp Shaniwar Wada  Pune Maharashtra,411011.0,Pune,Maharashtra,Cycles,90049256,Sarang Awate
390741,Pratik Enterprises,Pratik Enterprises,S No 44 Wanwadi Pune Wanawadi  Pune Maharashtra,411040.0,Pune,Maharashtra,Tyres,90041413,Vijay Kumar
60066165,Shiv Car Accessories,Shiv Car Accessories,Shop No 1 Dr Patil Building Sr No 15 Near Tekawade Petrol Pump Pune Solapur Highway  Pune Maharashtra,411028.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,90041413,Vijay Kumar
508445,Laxmi Enterprises,Laxmi Enterprises,S No 25 Tukaram Warehouse Godown No 5 Near Hp Petrol Pump Somji Stop Kondhwa Rd Ambedkar S No 25 Tukaram Warehouse Godown No 5 Near Hp Petrol Pump Somji Stop Kondhwa Rd Ambedkar  Pune Maharashtra,411048.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,90049256,Sarang Awate
60011489,G M Opticiansnaedc,G M Opticiansnaedc,Ashwini Paradise Sr 588C2Sh N 9 Ground Floor Bibwewadi Kondhwa Road Pune Maharashtra  Pune Maharashtra,411037.0,Pune,Maharashtra,Eyewear,90049256,Sarang Awate
60070933,Dewaal Rider,Dewaal Rider,Devaal Riders Gangadham Chowk  Pune Maharashtra,411037.0,Pune,Maharashtra,E-Bike,No Mapping,No Mapping
978536,Gd Retail A Unit Of Mycar Pune Pvt Ltd,Adidas,Mg Road Near Lenskart Showroom Camp Pune Pune  Pune Maharashtra,411001.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
787438,Titan Company Ltd,Helios,Shop No 7 8 9 Landmark Centre Opp City Pride Theatre Pune Satara Road Pune 411009   Pune Maharashtra,411009.0,Pune,Maharashtra,Watches,90041722,Shubham Uttamrao Sunewad
545130,Sky Garments,Sky Garments,First Floor Shop No 106 And 107 Sunrise Complex Gat Number 311 Station Road Kadamavakavasti  Pune Maharashtra,412308.0,Pune,Maharashtra,Apparels,90041413,Vijay Kumar
60037942,Prime Water Purifiernapm,Prime Water Purifiernapm,Ground Floor Shop No13 Chandra Heights Katraj Kondhwa Road Near Relience Mart Kondhwa Budruk Pune Pune Maharashtra  Pune Maharashtra,411048.0,Pune,Maharashtra,Water Purifier,90049256,Sarang Awate
60052504,Gurudatta Batterynaedc,Gurudatta Batterynaedc,S No 63 A Deshmukh Wadi Nr Shivane Shivane Pune Maharashtra  Pune Maharashtra,411023.0,Pune,Maharashtra,Power Backup,No Mapping,No Mapping
542126,Sancheti Tyres,Sancheti Tyres,Shop No 1 Ashwini Paradise Opp Kundan Vihar Near Gagan Galaxy Bibwewadi Kondhwa Rdburhanj Baug B Colony Gultekdi  Pune Maharashtra,411037.0,Pune,Maharashtra,Tyres,90049256,Sarang Awate
715594,Just In Time Trading Pvt Ltd,Just In Time,270 Mg Road Pune Pune  Pune Maharashtra,411001.0,Pune,Maharashtra,Watches,90049256,Sarang Awate
60091647,Laxmi Surya Kitchen Appliances,Laxmi Surya Kitchen Appliances,Shop No 2 Sr No 10 Near Korade Baug  Pune Maharashtra,411041.0,Pune,Maharashtra,Others,No Mapping,No Mapping
60061579,And Powerpunepm,And Powerpunepm,Kadolkar Colony Mukund Nagar  Pune Maharashtra,411037.0,Pune,Maharashtra,Power Backup,No Mapping,No Mapping
311883,F2 Fun And Fitness India Private Ltd,Golds Gym,Golds Gym 2Nd Floor Above N M Medical Fortelaz F Central Avenue Kalyani Nagarpune 0  Pune Maharashtra,411014.0,Pune,Maharashtra,Gyms And Spas,90049256,Sarang Awate
469088,Aquafins,Aquafins,Shop No 17 Twin Tower B 77 Wanawadi Opp Balaji Chamber Pune 411044 Shop No 17 Twin Tower B 77 Wanawadi Opp Balaji Chamber Pune 411044  Pune Maharashtra,411044.0,Pune,Maharashtra,Pets Accessories,90049256,Sarang Awate
60092431,Mahalaxmi Auto,Mahalaxmi Auto,Srno109/4Plotno6 Pmcgroundnearkkmarket  Pune Maharashtra,411043.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,No Mapping,No Mapping
167683,Super Collection ,Super Collection,Shop No 1 2 Umashakar Society Paud Road Kothrud Pune  Pune Maharashtra,411039.0,Pune,Maharashtra,Apparels,90043471,Tejas Anil Kumbhar
60059363,Hari Om Sports And Stationarinaedc,Hari Om Sports And Stationarinaedc,Sr No33 Shop No4 Triveni Sangam Appartment Sinhagad Road Manik Baug Anandnagarpune Pune Maharashtra  Pune Maharashtra,410051.0,Pune,Maharashtra,Toys,90041722,Shubham Uttamrao Sunewad
532694,Shivkrupa Tyres And Services,Shivkrupa Tyres And Services,Sr No 65 Near Bridgestone Godown Manjari Farm Tal Haveli Manjari Bk Pune 412307 Sr No 65 Near Bridgestone Godown Manjari Farm Tal Haveli Manjari Bk Pune 412307  Pune Maharashtra,412307.0,Pune,Maharashtra,Tyres,90041413,Vijay Kumar
60047423,Fitness Cycle Hubnaedc,Fitness Cycle Hubnaedc,Shop No B15 Majestique Rhythm County Commercial Building 1 S No 101 Rhythm County Commercial Building Handewadi Pune Pune Maharashtra  Pune Maharashtra,411028.0,Pune,Maharashtra,Cycles,90041413,Vijay Kumar
60052652,Us Swing Machine Company Sales And Servicespunepm,Us Swing Machine Company Sales And Servicespunepm,Somwar Peth Amar Centre Somwar Peth  Pune Maharashtra,411011.0,Pune,Maharashtra,Sewing Machines,90049256,Sarang Awate
558571,Reliance Retail Limited ,Reliance Trends,Amanora Mall Shop No Eb Gf 7 Ground Floor Hadapsar Kharadi Bypass Hadapsar Pune 411028 Amanora Mall Shop No Eb Gf 7 Ground Floor Hadapsar Kharadi Bypass Hadapsar Pune 411028  Pune Maharashtra,411028.0,Pune,Maharashtra,LFR,90041413,Vijay Kumar
60067785,Softech Systems,Softech Systems,Shop No 59 Vithoba Anand Building New Nana Peth  Pune Maharashtra,411002.0,Pune,Maharashtra,Power Backup,No Mapping,No Mapping
916152,Geeta Watch,Geeta Watch,Opposite Trimurti Hospital Panvharatna Palace Sinhagad Road Wadgaon Bk Pune  Pune Maharashtra,411041.0,Pune,Maharashtra,Watches,90041722,Shubham Uttamrao Sunewad
962968,Titan Company Ltd,Titan Company Ltd,Shop No S 21 Ground Floor The Ark Tribeca High Street At Nibm Post Office Road Opp Anandvan Forest Kondhwa Pune411060  Pune Maharashtra,411060.0,Pune,Maharashtra,Watches,90049256,Sarang Awate
247646,Premier Opticals Pvt Ltd ,Lawrence And Mayo,16 11 741 4 1 Gaddiannaram Dilsukhnagar Hyderabad  Pune,240520.0,Pune,Maharashtra,Eyewear,90049256,Sarang Awate
760504,Ev Planet Llp,Ev Planet Llp,Ctc 331 Plot B2 Row House Naylor Road Near Ashoka Nagar Socity Pune  Pune Maharashtra,411001.0,Pune,Maharashtra,E-Bike,90049256,Sarang Awate
178098,Spykar Lifestyles Pvt Ltd ,Spykar,Laxmi Apparels Shop No Eb Gb 35 Amanora Mall Amanora Township Hadapsar  Pune Maharashtra,411028.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
661370,Tyre Master,Good Year,Sainath Colony Near Shital Garage Sainath Colony Near Shital Garage  Pune Maharashtra,411028.0,Pune,Maharashtra,Tyres,90049256,Sarang Awate
375242,Preet Prasanna Car Decor,Preet Prasanna Car Decor,Shop No 8 Ankur Park 2 Opp Shiv Shankar Hall Mukund Nagar Pune Opp Shiv Shankar Hall  Pune Maharashtra,411009.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,90049256,Sarang Awate
821076,Shreyan Tyres,Shreyan Tyres,Lan No 5 Higane Mala Sasane Nagar Vaidwadi By Pass Road Hadpasar Pune Pune  Pune Maharashtra,411028.0,Pune,Maharashtra,Tyres,90041413,Vijay Kumar
971882,Suryajyoti Sales  Service,Suryajyoti Sales Service,Shop No 6 S No 2297 Nr Kamdhenu Estate Yashdeep Shopping Centre Hadapsar Pune Pune  Pune Maharashtra,411028.0,Pune,Maharashtra,Others,90041413,Vijay Kumar
60072992,Power Care Battery,Power Care Battery,Shop No 1 Dhanwanti Appt Lane No 26B Ganesh Nagar  Pune Maharashtra,411041.0,Pune,Maharashtra,Power Backup,90041722,Shubham Uttamrao Sunewad
60085618,Kirti Car Accessories,Kirti Car Accessories,"672/10Punyanagari,Nearamrapalipetrolpump Bibwewadimaheshsocietychowkpune  Pune Maharashtra",411037.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,No Mapping,No Mapping
997110,Furtados Music India Private Limited,Furtados Music India Private Limited,Unit No G8 By G9 Ground Floor Church Road Nucleus Mall Pune Camp Pune  Pune Maharashtra,411001.0,Pune,Maharashtra,Musical Instruments,90049256,Sarang Awate
904828,Mark Print Technology,Mark Print Technology,Kelkar Road S No 513514 Shop No2 Dsk Chintamani A Wing Shaniwar Peth Pune Pune Maharashtra Pune  Pune Maharashtra,411030.0,Pune,Maharashtra,Small Appliances,90049256,Sarang Awate
60061985,New Badde Batriespunepm,New Badde Batriespunepm,Shop No1 Pune Solapur Road Vitthal Nagar Hadapsar  Pune Maharashtra,411028.0,Pune,Maharashtra,Power Backup,90041413,Vijay Kumar
708095,V Mart Retail Limited,Unlimited,Ff 11 12 13 First Floor Cts 42 43 Shankar Seth Road Gultekdi  Pune Maharashtra,411042.0,Pune,Maharashtra,Apparels,90049256,Sarang Awate
204633,Zems Cycles,Zems Cycles,Shop No 7A Anand Complex Paud Road Kothrud Near Vanaz Company Opp Kinara Hotel Pune 411038  Pune Maharashtra,411038.0,Pune,Maharashtra,Cycles,90043471,Tejas Anil Kumbhar
60087012,Md Sewing Machine Center,Md Sewing Machine Center,Srno55/11/4/5Bilaloildepo Shopno1Bhagyodaynagar  Pune Maharashtra,411048.0,Pune,Maharashtra,Sewing Machines,90049256,Sarang Awate
60057698,Prem Tyresloni Kalbhorpm,Prem Tyresloni Kalbhorpm,W No 5 Kadamvak Vasti Pune Solapur Road Loni Kalbhor Pune Maharashtra  Pune Maharashtra,412201.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
234542,Surana Cycle World ,Surana Cycle World,112 Mahatma Gandhi Road Pune 411001  Pune Maharashtra,411001.0,Pune,Maharashtra,Cycles,90049256,Sarang Awate
524316,Jayshree Trading Co,Jayshree Trading Co,229 30 Mg Road Camp Pune 411001 229 30 Mg Road Camp Pune 411001  Pune Maharashtra,411001.0,Pune,Maharashtra,Small Appliances,90049256,Sarang Awate
389723,Flying Wheels,Flying Wheels,Shop No 10 11 12 Shat Tarka Apartment Jeet Ground Paud Road Sahyadri Hospital Corporation  Pune Maharashtra,411038.0,Pune,Maharashtra,Tyres,90043471,Tejas Anil Kumbhar
914805,Deccan Car Studio,Deccan Car Studio,Tilak Raod Shukrawar Peth Pune Pune  Pune Maharashtra,411030.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,90049256,Sarang Awate
60080364,Real Print Solution,Real Print Solution,583 Narayan Peth Raman Bag Chouk Pune Narayan Peth Kanya School Pune  Pune Maharashtra,411030.0,Pune,Maharashtra,Small Appliances,No Mapping,No Mapping
559409,Reliance Retail Limited ,Reliance Trends,Rrl Trends Sinhagad Rd Pune Reliance Ret Ail Limited Shop 6 To 8 Saarrthi Simmer N Shine Hi  Pune Maharashtra,411051.0,Pune,Maharashtra,LFR,90041722,Shubham Uttamrao Sunewad
986374,The Best Cycle Shopee,The Best Cycle Shopee,Shop No 3 Trish Monor Bulilding Kousar Bag Kondwa Pune  Pune Maharashtra,411048.0,Pune,Maharashtra,Cycles,90049256,Sarang Awate
865768,Daksh Car Decor,Daksh Car Decor,S No 36 Vishva Ganga Housing Society Near Konark Dhaba Near Sell Petrol Pump Varje Pune  Pune Maharashtra,411058.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,90043471,Tejas Anil Kumbhar
60007712,Shakti Electronicsnapm,Shakti Electronicsnapm,378 Rasta Peth Pune Maharashtra  Pune Maharashtra,411011.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,90049256,Sarang Awate
60047291,Anand Trdenapm,Anand Trdenapm,Pune Punepunemaharashtra411014  Pune Maharashtra,411014.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,No Mapping,No Mapping
802837,Pooja Automobiles,Pooja Automobiles,Shop No 5 Parvati Heights Kothrud Bus Stand Pune Pune  Pune Maharashtra,411038.0,Pune,Maharashtra,Remi Gas Kit,90041722,Shubham Uttamrao Sunewad
376464,Rajeshirke Auto,Rajeshirke Auto,Shop No 18 Rajiv Gandhi Shopping Complex Kk Market Road Bibvewadi Pune Near Kk Market  Pune Maharashtra,411037.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,90041722,Shubham Uttamrao Sunewad
60007525,D B Salesnaedc,D B Salesnaedc,Mahalaxmi Classic Complex Shop No7 8 9 Handewadi Katraj Bypass Undri Gaon Maharashtra  Pune Maharashtra,411060.0,Pune,Maharashtra,Power Backup,90041413,Vijay Kumar
713738,Lazer X Tech,Lazer X Tech,S No 52 Part 53 Part Unit No B 100 Lohia Jain Square Bawdhan Khurd Mulshi  Pune Maharashtra,411021.0,Pune,Maharashtra,Others,No Mapping,No Mapping
429856,Namrata Sewing Machine,Namrata Sewing Machine,S N 32 Pratibha Nagar Sai Nagar Dhankawadi Sai Nagar  Pune Maharashtra,411046.0,Pune,Maharashtra,Small Appliances,90041722,Shubham Uttamrao Sunewad
569382,Pruthvi Electronic,Pruthvi Electronic,Ravivar Peth Shop No 2 Asha Appartments Ctc No 450 Bagade Road Ravivar Peth Shop No 2 Asha Appartments Ctc No 450 Bagade Road  Pune Maharashtra,411002.0,Pune,Maharashtra,Musical Instruments,90049256,Sarang Awate
520148,Advait Tyres,Advait Tyres,Sr No 42 1 2 B Shop No 10 Vrushali Apartment Sant Nagar Road Tavre Colony Parvati Pune Sr No 42 1 2 B Shop No 10 Vrushali Apartment Sant Nagar Road Tavre Colony Parvati Pune  Pune Maharashtra,411009.0,Pune,Maharashtra,Tyres,90041413,Vijay Kumar
763487,Aditya Birla Fashion And Retail Limited,Pantaloons,Pantaloons Jva Mall Karve Nagar Kothrud Pune Maharashtra 411058   Pune Maharashtra,411058.0,Pune,Maharashtra,LFR,90043471,Tejas Anil Kumbhar
190013,Eyeq Optics ,Eyeq Optics,Shop No 11 Light House Bibwewadi Opp To Hotel Malhar  Pune Maharashtra,411037.0,Pune,Maharashtra,Eyewear,90041722,Shubham Uttamrao Sunewad
869811,Laxmi Watch Company,Laxmi Watch Company,842 Budhwar Peth Laxmi Road Pune Pune Maharashtra 411002 Pune  Pune Maharashtra,411002.0,Pune,Maharashtra,Watches,90049256,Sarang Awate
60023954,Prakash Tyrespuneedc,Prakash Tyrespuneedc,Shop No 1 Rivera Building A Wing Near Savitri Garden Dhayari  Pune Maharashtra,411041.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
60090231,Hemlaxmi Enterprises,Hemlaxmi Enterprises,Srno19Gondhalenagarsaswadroad Hadpasarpune  Pune Maharashtra,411028.0,Pune,Maharashtra,Small Appliances,90041413,Vijay Kumar
60061577,Laxmi Batterypunepm,Laxmi Batterypunepm,Nakoda Nivas Sinhagad Road  Pune Maharashtra,411041.0,Pune,Maharashtra,Power Backup,90043471,Tejas Anil Kumbhar
60035053,Sanjay B Tupetupe Tyresnapm,Sanjay B Tupetupe Tyresnapm,Gadital Sr No 263 Nr Agarwal Sweets Pune Solapur Rd Hadapsar Pune Maharashtra  Pune Maharashtra,411028.0,Pune,Maharashtra,Tyres,90041413,Vijay Kumar
958554,Spykar Lifestyles Pvt Ltd,Spykar,Spykar Store Shop No F31 First Floor Seasons Mall Magarpatta City Hadapsar Pune 411013 Pune  Pune Maharashtra,411013.0,Pune,Maharashtra,Apparels,90041413,Vijay Kumar
352114,Yusuf Mirajkars Musical,Yusuf Mirajkars Musical,Kakakuwa Mansion Laxmi Road Ganpati Chok Ganpati Chok  Pune Maharashtra,411002.0,Pune,Maharashtra,Musical Instruments,90049256,Sarang Awate
251241,New Bhaskar Radio And Electricals ,Symphony,New Bhaskar Radio And Electricals 3 126 Sasanenagar Hadapsar 28 Sasanenagar  Pune Maharashtra,411028.0,Pune,Maharashtra,Small Appliances,90041413,Vijay Kumar
492760,Puma  Sports India Pvt Ltd ,Puma,Unit No 23 1St Floor Pune Maharashtra  Pune Maharashtra,411016.0,Pune,Maharashtra,Footwear,90043471,Tejas Anil Kumbhar
958555,Spykar Lifestyles Pvt Ltd,Spykar,S 40 S 41 Plaza Floor Tribeca Highstreet Nibm Road Pune 411060 Pune  Pune Maharashtra,411060.0,Pune,Maharashtra,Apparels,90049256,Sarang Awate
963548,Akashdeep Enterprises,Akashdeep Enterprises,Shop No 04 Milkat No 040350971 Ground Floor Radhekrushna Building Pune Solapur Road Loni Kalbhor Pune  Pune Maharashtra,412201.0,Pune,Maharashtra,Power Backup,90041413,Vijay Kumar
962046,Just In Time Trading Pvt Ltd,Just In Time,Wb Gf 20 21 West Block Ground Floor Amanora Mall Hadapsar Pune Pune  Pune Maharashtra,411028.0,Pune,Maharashtra,Watches,90041413,Vijay Kumar
389335,The Eastern Tyres Company,The Eastern Tyre Company,14 East Street Camp East Street  Pune Maharashtra,411001.0,Pune,Maharashtra,Tyres,90049256,Sarang Awate
497346,Jojawar Cycle Sales And Services,Jojawar Cycle Sales And Services,128 2 Swarupnagari Karve Road Maruti Manidr Samor Kothrud Pune 411029 Maruti Mandir Samor  Pune Maharashtra,413102.0,Pune,Maharashtra,Cycles,90043471,Tejas Anil Kumbhar
60088396,Omkar Computers,Omkar Computers,"Shopno6,Shreeramhights Punesolapurroad,Kadamwasti  Pune Maharashtra",412201.0,Pune,Maharashtra,Small Appliances,90041413,Vijay Kumar
833563,Dhanshree Cycle Shopi,Dhanshree Cycle Shopi,Ground Floor Survy No 130 Cavina Baner Pashan Link Road Pashan Pune Pune  Pune Maharashtra,411021.0,Pune,Maharashtra,Cycles,90043471,Tejas Anil Kumbhar
434108,Gasoline Fuel System India,Gasoline Fuel System India,Shop No 4 5 Raghunandan Plaza Mumbai Banglore Highway Warje Pune 411058 Raghunandan Plaza  Pune Maharashtra,411058.0,Pune,Maharashtra,Small Appliances,90043471,Tejas Anil Kumbhar
664984,Gopaljee Car Decor,Gopaljee Car Decor,Handewadi Road Handewadi Road  Pune Maharashtra,412307.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,90041413,Vijay Kumar
60039199,Evergreen Mobilitynaedc,Evergreen Mobilitynaedc,Ground Floor Sr No 301 Plot No 29 Nityanand Society Nityanand Society Dhankawadi Road Opp Baramati Sahkari Bank Limited Dhankawadi Pune Pune Maharashtra  Pune Maharashtra,411043.0,Pune,Maharashtra,Cycles,90041722,Shubham Uttamrao Sunewad
60017421,Shlok Enterprisesnaedc,Shlok Enterprisesnaedc,Ridhi Sidhi Apartment 7 Upper Ground Floor Nana Peth Pune Maharashtra  Pune Maharashtra,411002.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,90049256,Sarang Awate
60027782,Shivam Cycle Worldnaedc,Shivam Cycle Worldnaedc,Shop No 01 Ground Floor Survey Number 3521 Shah Complex Near National Park Near National Park Manik Bagh Vadgaon Budruk Pune Pune Maharashtra  Pune Maharashtra,411041.0,Pune,Maharashtra,Cycles,90041722,Shubham Uttamrao Sunewad
668456,R Batteries Auto Electrical Works,Exide Care,Shivganga Complex Kondawa Road Shivganga Complex Kondawa Road  Pune Maharashtra,411048.0,Pune,Maharashtra,Power Backup,90049256,Sarang Awate
450062,Krushna Car Accessories,Krushna Car Accessories,S No 682 Shivratna Society Shop No 21 22 Pune S No 682 Shivratna Society Shop No 21 22 Pune  Pune Maharashtra,411037.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,90041722,Shubham Uttamrao Sunewad
485184,Porwal Cycle,Porwal Cycle,195 A Laxmi Road Budhwar Peth Pune 411002 195 A Laxmi Road Budhwar Peth Pune 411002  Pune Maharashtra,411002.0,Pune,Maharashtra,Cycles,90049256,Sarang Awate
